video-id,t-start,t-end,score,label
video_validation_0000286,101.4,139.2,1.731816,GolfSwing
video_validation_0000286,141.1,151.2,0.98196536,GolfSwing
video_validation_0000286,156.3,158.0,0.9358986,GolfSwing
video_validation_0000286,184.7,190.6,1.3616736,GolfSwing
video_validation_0000155,11.6,13.3,0.15168858,HighJump
video_validation_0000155,16.6,19.1,0.61594146,HighJump
video_validation_0000155,20.0,24.8,0.83810705,HighJump
video_validation_0000155,26.3,37.9,0.4960982,HighJump
video_validation_0000155,40.3,62.9,0.904255,HighJump
video_validation_0000051,19.4,39.9,1.8600438,Billiards
video_validation_0000051,48.4,58.7,1.8334616,Billiards
video_validation_0000051,64.1,93.7,1.595204,Billiards
video_validation_0000051,106.8,112.0,1.7208058,Billiards
video_validation_0000051,121.0,123.0,1.794396,Billiards
video_validation_0000051,136.5,149.6,1.5984918,Billiards
video_validation_0000316,11.4,49.3,1.605944,CleanAndJerk
video_validation_0000316,55.6,62.7,1.4399694,CleanAndJerk
video_validation_0000316,63.8,64.2,0.2492536,CleanAndJerk
video_validation_0000316,65.2,65.9,0.24652508,CleanAndJerk
video_validation_0000316,68.2,85.6,1.387747,CleanAndJerk
video_validation_0000316,88.8,97.5,1.1342539,CleanAndJerk
video_validation_0000316,98.9,99.1,0.095349714,CleanAndJerk
video_validation_0000316,101.9,102.5,0.37507537,CleanAndJerk
video_validation_0000316,172.8,175.2,0.32743138,CleanAndJerk
video_validation_0000156,0.0,4.8,1.0874158,CleanAndJerk
video_validation_0000156,5.6,7.0,0.14973333,CleanAndJerk
video_validation_0000156,9.2,11.1,0.40905902,CleanAndJerk
video_validation_0000156,14.4,16.7,1.0179768,CleanAndJerk
video_validation_0000156,17.4,19.6,0.47046402,CleanAndJerk
video_validation_0000156,24.4,25.0,0.20910875,CleanAndJerk
video_validation_0000156,27.4,27.8,0.19290262,CleanAndJerk
video_validation_0000156,32.5,35.4,0.45492056,CleanAndJerk
video_validation_0000156,38.0,39.6,0.33561262,CleanAndJerk
video_validation_0000156,40.3,47.4,0.8317095,CleanAndJerk
video_validation_0000156,54.2,56.8,0.44480208,CleanAndJerk
video_validation_0000156,59.2,67.4,1.0786031,CleanAndJerk
video_validation_0000156,68.1,70.9,0.44543895,CleanAndJerk
video_validation_0000156,73.0,73.3,0.30631527,CleanAndJerk
video_validation_0000156,74.2,75.5,0.5926562,CleanAndJerk
video_validation_0000156,76.3,77.6,0.69639546,CleanAndJerk
video_validation_0000156,79.6,79.9,0.25110534,CleanAndJerk
video_validation_0000156,81.7,82.9,0.92411464,CleanAndJerk
video_validation_0000156,84.7,86.3,0.9606022,CleanAndJerk
video_validation_0000156,92.6,93.4,0.60608554,CleanAndJerk
video_validation_0000156,96.1,98.1,0.95627874,CleanAndJerk
video_validation_0000156,109.0,109.2,0.46288618,CleanAndJerk
video_validation_0000156,114.2,114.8,0.39007148,CleanAndJerk
video_validation_0000156,119.7,122.7,0.58668053,CleanAndJerk
video_validation_0000156,126.8,133.0,1.0013996,CleanAndJerk
video_validation_0000156,134.5,152.2,1.071788,CleanAndJerk
video_validation_0000156,159.2,166.0,0.7831094,CleanAndJerk
video_validation_0000156,168.6,169.0,0.22783962,CleanAndJerk
video_validation_0000156,171.2,173.9,0.36251584,CleanAndJerk
video_validation_0000156,177.0,177.9,0.3416963,CleanAndJerk
video_validation_0000156,182.6,192.3,0.61431205,CleanAndJerk
video_validation_0000156,204.1,213.7,0.8058402,CleanAndJerk
video_validation_0000156,217.6,234.4,1.2831784,CleanAndJerk
video_validation_0000939,2.3,7.0,0.66121376,TennisSwing
video_validation_0000939,8.7,11.0,0.5135501,TennisSwing
video_validation_0000939,11.8,24.3,0.9030506,TennisSwing
video_validation_0000939,25.1,95.0,1.1956855,TennisSwing
video_validation_0000939,102.7,103.4,0.31741074,TennisSwing
video_validation_0000152,2.7,3.2,0.3107202,CleanAndJerk
video_validation_0000152,12.3,28.6,1.5907121,CleanAndJerk
video_validation_0000152,56.1,56.7,0.15203075,CleanAndJerk
video_validation_0000152,59.0,66.3,0.71061456,CleanAndJerk
video_validation_0000152,71.6,73.0,0.38778234,CleanAndJerk
video_validation_0000152,97.9,99.5,0.90849674,CleanAndJerk
video_validation_0000152,100.5,137.6,1.4374267,CleanAndJerk
video_validation_0000152,144.0,145.6,0.491996,CleanAndJerk
video_validation_0000152,146.7,148.5,0.32528406,CleanAndJerk
video_validation_0000152,150.0,151.6,0.37275335,CleanAndJerk
video_validation_0000152,152.3,153.9,0.15218069,CleanAndJerk
video_validation_0000152,154.7,157.9,0.33161324,CleanAndJerk
video_validation_0000942,7.5,17.4,1.1377956,HighJump
video_validation_0000942,23.2,31.4,1.1171803,HighJump
video_validation_0000940,4.8,14.4,0.77422285,TennisSwing
video_validation_0000940,15.3,15.4,0.33483598,TennisSwing
video_validation_0000940,16.7,17.2,0.36644462,TennisSwing
video_validation_0000940,20.1,31.1,1.7111748,TennisSwing
video_validation_0000858,0.3,4.4,0.13678323,PoleVault
video_validation_0000858,5.3,20.4,0.60504436,PoleVault
video_validation_0000858,21.2,21.7,0.040902052,PoleVault
video_validation_0000858,29.9,46.0,0.46750143,PoleVault
video_validation_0000858,48.7,60.6,0.70453763,PoleVault
video_validation_0000858,64.7,65.3,0.070877284,PoleVault
video_validation_0000858,87.3,91.1,0.23271886,PoleVault
video_validation_0000858,96.2,96.9,0.09908625,PoleVault
video_validation_0000319,4.0,9.9,0.78905153,ThrowDiscus
video_validation_0000319,10.9,13.5,0.12988889,ThrowDiscus
video_validation_0000319,17.8,26.1,1.0795131,ThrowDiscus
video_validation_0000319,29.2,29.4,-0.00978671,ThrowDiscus
video_validation_0000319,39.4,41.0,0.1120605,ThrowDiscus
video_validation_0000319,43.8,50.7,0.67948735,ThrowDiscus
video_validation_0000319,52.6,55.6,0.62725383,ThrowDiscus
video_validation_0000319,56.5,68.8,0.7305775,ThrowDiscus
video_validation_0000319,69.6,70.3,0.15046166,ThrowDiscus
video_validation_0000319,75.7,78.6,0.8915791,ThrowDiscus
video_validation_0000319,83.7,89.0,1.1271579,ThrowDiscus
video_validation_0000319,92.6,95.7,0.2990461,ThrowDiscus
video_validation_0000319,97.1,98.4,0.31251112,ThrowDiscus
video_validation_0000319,113.2,118.9,0.4067557,ThrowDiscus
video_validation_0000319,120.2,122.5,0.39405555,ThrowDiscus
video_validation_0000319,123.5,124.1,0.07760767,ThrowDiscus
video_validation_0000319,126.7,128.4,0.1702342,ThrowDiscus
video_validation_0000319,140.5,156.3,0.5819523,ThrowDiscus
video_validation_0000319,158.0,158.5,0.48020998,ThrowDiscus
video_validation_0000319,161.2,175.5,0.5639729,ThrowDiscus
video_validation_0000319,178.2,195.9,1.1489683,ThrowDiscus
video_validation_0000319,196.8,198.8,0.24479744,ThrowDiscus
video_validation_0000319,199.6,200.2,0.07346267,ThrowDiscus
video_validation_0000319,200.9,201.1,0.1838644,ThrowDiscus
video_validation_0000319,202.7,203.0,0.26188868,ThrowDiscus
video_validation_0000319,203.8,206.1,0.48921752,ThrowDiscus
video_validation_0000319,217.2,225.3,0.7019678,ThrowDiscus
video_validation_0000319,228.0,232.4,0.5775265,ThrowDiscus
video_validation_0000319,243.3,252.9,0.38856924,ThrowDiscus
video_validation_0000319,253.7,258.1,0.6141969,ThrowDiscus
video_validation_0000319,261.4,261.8,0.12005063,ThrowDiscus
video_validation_0000319,263.3,275.4,0.8447585,ThrowDiscus
video_validation_0000319,276.7,277.4,0.16668558,ThrowDiscus
video_validation_0000319,283.2,286.0,0.41204658,ThrowDiscus
video_validation_0000287,10.9,14.3,0.57300746,GolfSwing
video_validation_0000287,16.1,16.8,0.6891182,GolfSwing
video_validation_0000287,17.8,20.5,0.9878996,GolfSwing
video_validation_0000287,24.5,33.3,1.5648899,GolfSwing
video_validation_0000287,34.3,43.9,1.4453322,GolfSwing
video_validation_0000287,45.4,62.7,1.4484689,GolfSwing
video_validation_0000287,64.1,67.0,0.6894126,GolfSwing
video_validation_0000287,68.9,88.5,1.4200157,GolfSwing
video_validation_0000287,92.2,92.6,0.5453367,GolfSwing
video_validation_0000287,94.1,97.7,0.9559688,GolfSwing
video_validation_0000287,101.2,101.7,0.71662676,GolfSwing
video_validation_0000287,111.8,112.1,0.4329516,GolfSwing
video_validation_0000287,117.1,117.5,0.7364715,GolfSwing
video_validation_0000287,119.0,121.5,0.8865917,GolfSwing
video_validation_0000287,124.8,125.3,0.40740827,GolfSwing
video_validation_0000287,126.3,129.0,0.6225734,GolfSwing
video_validation_0000668,0.0,0.4,0.82066894,PoleVault
video_validation_0000668,7.7,8.3,1.0575764,PoleVault
video_validation_0000668,13.7,14.2,0.70799744,PoleVault
video_validation_0000668,18.5,23.4,1.1369084,PoleVault
video_validation_0000668,24.8,35.7,0.9178817,PoleVault
video_validation_0000668,39.3,46.4,0.7563997,PoleVault
video_validation_0000668,50.8,58.5,0.9406716,PoleVault
video_validation_0000668,63.5,71.1,1.2321479,PoleVault
video_validation_0000668,73.7,80.6,1.0856898,PoleVault
video_validation_0000668,83.9,92.2,1.3688575,PoleVault
video_validation_0000668,96.7,104.1,0.9498787,PoleVault
video_validation_0000668,108.6,115.8,0.8893669,PoleVault
video_validation_0000668,119.4,127.0,1.0411474,PoleVault
video_validation_0000668,127.9,128.6,0.3310706,PoleVault
video_validation_0000668,130.3,131.2,0.6849513,PoleVault
video_validation_0000668,134.5,145.4,1.371397,PoleVault
video_validation_0000668,152.2,159.9,0.9325937,PoleVault
video_validation_0000668,164.3,170.2,0.5751371,PoleVault
video_validation_0000668,172.0,172.6,0.44916177,PoleVault
video_validation_0000668,176.3,183.9,0.71739906,PoleVault
video_validation_0000668,184.9,185.8,0.67749876,PoleVault
video_validation_0000668,193.4,200.6,0.8170204,PoleVault
video_validation_0000668,204.5,205.1,0.33241928,PoleVault
video_validation_0000668,205.8,215.7,0.72011745,PoleVault
video_validation_0000668,217.8,226.9,0.48320442,PoleVault
video_validation_0000668,227.8,238.1,1.7750461,PoleVault
video_validation_0000668,240.2,245.5,0.40586764,PoleVault
video_validation_0000668,247.2,259.2,0.9142867,PoleVault
video_validation_0000668,261.3,272.0,1.4419436,PoleVault
video_validation_0000668,273.1,278.1,1.1578563,PoleVault
video_validation_0000668,280.1,285.7,0.6722103,PoleVault
video_validation_0000668,287.2,298.2,0.81595165,PoleVault
video_validation_0000668,303.4,312.4,1.2727965,PoleVault
video_validation_0000668,314.9,333.2,1.5824006,PoleVault
video_validation_0000668,369.5,370.8,1.0088657,PoleVault
video_validation_0000317,2.0,5.0,0.9115437,HammerThrow
video_validation_0000317,11.3,20.4,1.0525979,HammerThrow
video_validation_0000317,21.2,26.5,0.3004492,HammerThrow
video_validation_0000317,40.0,41.8,1.1138538,HammerThrow
video_validation_0000317,45.2,46.0,0.64884055,HammerThrow
video_validation_0000317,53.1,57.4,1.1413095,HammerThrow
video_validation_0000317,58.7,73.1,1.2904892,HammerThrow
video_validation_0000317,91.2,97.8,1.2941278,HammerThrow
video_validation_0000317,99.7,116.6,1.7073047,HammerThrow
video_validation_0000317,129.8,135.4,0.7454566,HammerThrow
video_validation_0000317,136.7,143.9,0.92063427,HammerThrow
video_validation_0000317,149.7,163.6,0.8910612,HammerThrow
video_validation_0000317,164.3,164.5,0.18022707,HammerThrow
video_validation_0000317,169.7,171.6,0.30210936,HammerThrow
video_validation_0000317,197.4,202.2,1.1294883,HammerThrow
video_validation_0000948,0.9,2.5,0.17824964,ThrowDiscus
video_validation_0000948,12.9,14.9,0.27258876,ThrowDiscus
video_validation_0000948,16.6,20.1,1.0590209,ThrowDiscus
video_validation_0000948,22.8,30.0,0.9142663,ThrowDiscus
video_validation_0000945,6.7,7.3,0.5319549,ThrowDiscus
video_validation_0000945,16.5,17.3,0.2890446,ThrowDiscus
video_validation_0000945,29.6,32.1,0.2825097,ThrowDiscus
video_validation_0000945,33.2,34.8,0.1434721,ThrowDiscus
video_validation_0000945,35.6,45.0,0.27543905,ThrowDiscus
video_validation_0000945,46.3,55.7,0.32451722,ThrowDiscus
video_validation_0000945,56.7,59.5,0.3351046,ThrowDiscus
video_validation_0000945,60.5,62.5,0.1740461,ThrowDiscus
video_validation_0000945,63.6,64.8,0.21737888,ThrowDiscus
video_validation_0000945,66.8,69.9,0.23760003,ThrowDiscus
video_validation_0000945,72.3,84.9,1.0028402,ThrowDiscus
video_validation_0000945,85.6,109.6,0.85666156,ThrowDiscus
video_validation_0000945,111.3,123.7,0.37743354,ThrowDiscus
video_validation_0000945,126.5,127.2,0.22247505,ThrowDiscus
video_validation_0000945,136.1,138.3,0.41936252,ThrowDiscus
video_validation_0000945,140.3,141.6,0.15961204,ThrowDiscus
video_validation_0000945,142.6,144.1,0.19919609,ThrowDiscus
video_validation_0000945,147.9,151.3,0.38938692,ThrowDiscus
video_validation_0000945,157.2,157.2,0.2036107,ThrowDiscus
video_validation_0000945,160.5,160.9,0.14126782,ThrowDiscus
video_validation_0000945,169.2,171.7,0.28694448,ThrowDiscus
video_validation_0000370,81.2,100.6,1.8242055,HighJump
video_validation_0000370,118.4,119.4,0.056302384,HighJump
video_validation_0000370,131.5,139.6,1.8099347,HighJump
video_validation_0000370,142.3,152.0,1.3162835,HighJump
video_validation_0000370,160.8,161.2,0.119854346,HighJump
video_validation_0000370,173.2,197.6,1.7126061,HighJump
video_validation_0000370,198.3,198.4,0.015893914,HighJump
video_validation_0000370,237.0,245.9,1.1426048,HighJump
video_validation_0000370,247.0,258.6,1.522482,HighJump
video_validation_0000370,270.3,273.5,0.15092069,HighJump
video_validation_0000370,288.2,304.9,1.831998,HighJump
video_validation_0000370,328.5,342.8,1.6395262,HighJump
video_validation_0000370,343.7,347.5,0.63798904,HighJump
video_validation_0000370,351.5,362.7,1.1038039,HighJump
video_validation_0000370,367.9,369.9,0.6119581,HighJump
video_validation_0000370,395.7,405.9,1.4170053,HighJump
video_validation_0000370,407.8,419.2,0.9935387,HighJump
video_validation_0000370,426.2,427.0,0.11496432,HighJump
video_validation_0000370,443.5,452.5,1.466635,HighJump
video_validation_0000370,454.0,472.2,1.1361487,HighJump
video_validation_0000370,474.2,474.9,0.3091576,HighJump
video_validation_0000370,476.7,481.8,1.3435934,HighJump
video_validation_0000370,482.9,500.7,0.8384203,HighJump
video_validation_0000370,545.3,578.4,1.6461728,HighJump
video_validation_0000370,604.1,617.4,1.3810177,HighJump
video_validation_0000370,618.3,625.0,0.2965615,HighJump
video_validation_0000370,628.6,628.9,0.20292898,HighJump
video_validation_0000370,629.6,643.9,0.6358124,HighJump
video_validation_0000370,655.9,662.2,0.37574887,HighJump
video_validation_0000370,664.3,665.2,0.11966277,HighJump
video_validation_0000370,666.2,666.9,0.1358614,HighJump
video_validation_0000370,668.1,671.1,0.163483,HighJump
video_validation_0000370,694.0,697.3,0.39294097,HighJump
video_validation_0000370,721.7,722.6,0.45888954,HighJump
video_validation_0000281,16.0,17.3,0.55036134,GolfSwing
video_validation_0000281,19.6,20.4,0.6959758,GolfSwing
video_validation_0000281,26.0,26.2,0.38342386,GolfSwing
video_validation_0000281,38.8,56.1,1.1485735,GolfSwing
video_validation_0000281,57.8,61.3,1.1462587,GolfSwing
video_validation_0000281,62.7,76.2,0.785058,GolfSwing
video_validation_0000281,83.3,84.5,0.5483132,GolfSwing
video_validation_0000281,86.1,91.4,1.4151053,GolfSwing
video_validation_0000281,101.5,127.2,1.5189372,GolfSwing
video_validation_0000281,132.0,140.6,1.2430893,GolfSwing
video_validation_0000281,141.4,150.7,1.0257455,GolfSwing
video_validation_0000281,152.1,162.5,1.6875608,GolfSwing
video_validation_0000281,163.3,176.0,1.3753775,GolfSwing
video_validation_0000281,178.7,179.1,0.60960954,GolfSwing
video_validation_0000281,180.3,181.8,0.5447439,GolfSwing
video_validation_0000285,4.1,4.5,0.25207195,GolfSwing
video_validation_0000285,19.9,22.3,0.6592906,GolfSwing
video_validation_0000285,24.8,24.8,-0.079875484,GolfSwing
video_validation_0000285,26.3,33.3,1.1664869,GolfSwing
video_validation_0000285,34.7,43.0,0.33879936,GolfSwing
video_validation_0000285,44.3,57.3,1.150055,GolfSwing
video_validation_0000285,58.5,60.3,0.3757174,GolfSwing
video_validation_0000285,63.5,64.1,0.067304604,GolfSwing
video_validation_0000285,68.0,84.2,1.6784555,GolfSwing
video_validation_0000285,85.8,87.2,0.4851364,GolfSwing
video_validation_0000285,93.7,99.2,0.87347007,GolfSwing
video_validation_0000285,109.8,110.5,0.2854129,GolfSwing
video_validation_0000285,111.8,116.0,0.791226,GolfSwing
video_validation_0000311,0.0,11.4,0.46492213,ThrowDiscus
video_validation_0000311,14.1,29.4,0.7775474,ThrowDiscus
video_validation_0000311,44.8,45.2,0.434829,ThrowDiscus
video_validation_0000311,55.0,59.8,0.58125097,ThrowDiscus
video_validation_0000311,60.8,72.4,0.7697018,ThrowDiscus
video_validation_0000311,75.1,86.0,1.0029236,ThrowDiscus
video_validation_0000311,92.0,106.9,0.79570353,ThrowDiscus
video_validation_0000311,112.9,128.0,0.6323925,ThrowDiscus
video_validation_0000311,138.6,150.1,0.6830037,ThrowDiscus
video_validation_0000311,164.9,167.4,0.2234471,ThrowDiscus
video_validation_0000311,197.8,202.8,0.61009055,ThrowDiscus
video_validation_0000311,207.1,212.8,0.36112025,ThrowDiscus
video_validation_0000311,234.0,240.8,0.585896,ThrowDiscus
video_validation_0000311,250.4,253.7,0.9237781,ThrowDiscus
video_validation_0000311,255.0,261.6,0.32944912,ThrowDiscus
video_validation_0000311,294.3,297.7,0.41322026,ThrowDiscus
video_validation_0000311,300.4,301.2,0.5215265,ThrowDiscus
video_validation_0000311,317.4,320.6,1.1028558,ThrowDiscus
video_validation_0000311,323.0,328.4,0.39249143,ThrowDiscus
video_validation_0000311,331.0,332.4,0.3267274,ThrowDiscus
video_validation_0000311,357.4,361.1,0.42301917,ThrowDiscus
video_validation_0000311,368.0,398.0,1.0127794,ThrowDiscus
video_validation_0000311,419.9,430.5,0.6068755,ThrowDiscus
video_validation_0000311,431.9,437.5,0.48891515,ThrowDiscus
video_validation_0000311,443.4,444.6,0.17540628,ThrowDiscus
video_validation_0000311,446.2,470.9,0.9384595,ThrowDiscus
video_validation_0000311,499.0,507.8,0.27606183,ThrowDiscus
video_validation_0000311,518.0,521.4,1.0795263,ThrowDiscus
video_validation_0000311,532.5,543.7,0.7685502,ThrowDiscus
video_validation_0000311,546.4,547.0,0.23843385,ThrowDiscus
video_validation_0000311,548.2,551.4,0.29328766,ThrowDiscus
